feature_set,model,strategy,threshold,recall,precision,f1,roc_auc,pr_auc
top30_full_plus_fe,LightGBM,smote,0.4,0.48362369337979094,0.4556813417190776,0.46567170820778375,0.8523233236694416,0.48038091369209796
top30_full_plus_fe,LightGBM,smote,0.45,0.4738675958188153,0.4902575120347336,0.47823857302118167,0.8523233236694416,0.48038091369209796
top30_full_plus_fe,LightGBM,smote,0.5,0.44459930313588847,0.5230882021204601,0.47837282487967425,0.8523233236694416,0.48038091369209796
top30_full_plus_fe,LightGBM,weighted,0.2,0.7340301974448316,0.36569777250656665,0.4872474445585439,0.8460413508169978,0.48030818570184586
top30_full_plus_fe,LightGBM,weighted,0.25,0.700116144018583,0.38362398141308623,0.49501383558132855,0.8460413508169978,0.48030818570184586
top30_full_plus_fe,LightGBM,weighted,0.3,0.6760743321718932,0.4047561780747377,0.5051901580582466,0.8460413508169978,0.48030818570184586
top30_full_plus_fe,LightGBM,weighted,0.35,0.6228803716608595,0.43116376965161585,0.5083571269215651,0.8460413508169978,0.48030818570184586
top30_full_plus_fe,LightGBM,weighted,0.4,0.5941927990708479,0.4442514981825327,0.5070961476153623,0.8460413508169978,0.48030818570184586
top30_full_plus_fe,LightGBM,weighted,0.45,0.545993031358885,0.45338223169718744,0.4939496343999066,0.8460413508169978,0.48030818570184586
top30_full_plus_fe,LightGBM,weighted,0.5,0.5121951219512195,0.46094334669700177,0.48422483548080564,0.8460413508169978,0.48030818570184586
top30_full_plus_fe,Logistic,smote,0.2,0.9177700348432056,0.2685127801873667,0.41505921281783353,0.8568369816740697,0.525790681664789
top30_full_plus_fe,Logistic,smote,0.25,0.8937282229965156,0.2855713781343847,0.4322559053417973,0.8568369816740697,0.525790681664789
top30_full_plus_fe,Logistic,smote,0.3,0.8551684088269453,0.2963915823783331,0.439679289463012,0.8568369816740697,0.525790681664789
top30_full_plus_fe,Logistic,smote,0.35,0.8310104529616724,0.3151381177561551,0.45627748661040163,0.8568369816740697,0.525790681664789
top30_full_plus_fe,Logistic,smote,0.4,0.8018583042973286,0.3251346560714345,0.4622349052215669,0.8568369816740697,0.525790681664789
top30_full_plus_fe,Logistic,smote,0.45,0.772938443670151,0.3388051562805425,0.4706057189556465,0.8568369816740697,0.525790681664789
top30_full_plus_fe,Logistic,smote,0.5,0.7293844367015099,0.3524302958023888,0.474881982661696,0.8568369816740697,0.525790681664789
top30_full_plus_fe,Logistic,weighted,0.2,0.9225319396051104,0.255194303166399,0.39954644571368214,0.8581531327854173,0.5253315905365581
