mes,ubigeo,dominio,estrato,totmieho,ia01hd,ia02hd,ig03hd1,ig03hd2,ig03hd3,ig03hd4,ga03hd,ga04hd,sg23,sig24,sg25,sig26,sg27,sig28,sg42,sg421,sg422,sg42d,sg42d1,sg42d2,ingbruhd,ingnethd,pagesphd,ingindhd,ingauthd,insedthd,insedlhd,paesechd,ingseihd,isecauhd,ingexthd,ingtrahd,ingtexhd,ingrenhd,ingoexhd,g05hd,ig06hd,g05hd1,ig06hd1,g05hd2,ig06hd2,g07hd,ig08hd,ingtprhd,ingtpuhd,ingtpu01,ingtpu02,ingtpu03,ingtpu04,ingtpu05,ingtpu10,ingtpu12,ingtpu13,ingtpu14,ingtpu16,gru14hd1,gru14hd2,gru14hd4,gru42hd1,gru42hd2,gru43hd1,gru43hd2,gru43hd3,gru71hd,gru72hd1,gru73hd1,gru73hd2,gru73hd3,gru74hd,gru81hd,gru82hd1,gru82hd2,gru83hd1,gru83hd2,gru83hd3,gru83hd4,gru84hd,gru84hd1,gru85hd1,gru86hd1,gru87hd,ingmo1hd,ingmo2hd,inghog2d,gashog1d,ld,estrsocial,lineav,pobrezav,factor07,nconglome,sub_conglome,p101,p102,p103,p103a,p104,p105a,p106,p110,p110a1,p110c,p111a,p1121,p112a,p1131,p1132,p1133,p1135,p1136,p1137,p1139,p113a,p1141,p1142,p1143,p1144,p1145,p114b1,p114b2,p114b3,n_ninos_0_5,n_ninos_6_16,n_adultos_65_mas,edad_jefe,personas_con_mod_educ,n_6_16_total,n_6_16_matriculados,n_6_16_no_matriculados,n_6_16_no_asisten,any_6_16_no_matriculados,any_6_16_no_asisten,personas_con_mod_salud,miembros_con_sintoma_4w,miembros_con_enfermedad_4w,miembros_sin_atencion_salud,miembros_afiliados_essalud,any_sintoma_4w,any_enfermedad_4w,any_sin_atencion_salud,personas_con_mod_empleo,miembros_con_ingreso_laboral,jefe_con_ingreso_laboral,any_ingreso_laboral_hogar,provincia_cod,distrito_cod,sexo_jefe_bin,educ_jefe_ord,educ_jefe,tam_hogar,num_perceptores,gasto_hogar,material_piso,piso_precario,fuente_agua,acceso_agua_red,agua_potable_reportada,agua_disponible_diaria,agua_segura_proxy,tipo_desague,acceso_desague_red,saneamiento_inadecuado,acceso_electricidad,combustible_principal,combustible_limpio,combustible_precario,internet_hogar,area_urbana_rural,area_rural_bin,health_no_attention,children_not_enrolled,children_not_attending,target_pobreza_bin
03,040103,sierra sur, de 500 000 a más habitantes,4,3393.0,0.0,0,0,0,0,0.0,3393.0,0.0,0.0,61.304577,0.0,0.0,0.0,307.01822,130.03491,0.0,0.0,7.1886215,0.0,0.0,0.0,0,10977.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,3375.087,0.0,0.0,0.0,0.0,0.0,38.457695,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,105.958496,0.0,2377.6404,0.0,454.0,6442.8403,0.0,0.0,1499.4299,0.0,0.0,0.0,453.14755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10977.0,10977.0,22655.37890625,30277.3984375,0.81303,d,665.63495,no vulnerable,813.4802,42524,01,casa independiente,ladrillo o bloque de cemento,cemento,concreto armado,3.0,cedida por otro hogar o institucion,290.0,"red publica, dentro de la vivienda",si,si,red publica de desagüe dentro de la vivienda,electricidad,con medidor de uso exclusivo para la vivienda,pase,gas (balon glp),pase,pase,pase,pase,pase,gas (balon glp),pase,telefono celular,conexion a tv por  cable o satelital,conexion a internet,pase,conexion fija,pase,pase,0,2,0,38.0,4,2,2,0,0,0,0,4,1,0,1,4,1,0,1,2,1,1,1,0401,040103,1,10.0,superior universitaria completa,4,1,41955.77734375,cemento,0,"red publica, dentro de la vivienda",1,1,1,1,red publica de desagüe dentro de la vivienda,1,0,1,gas (balon glp),1,0,1,urbana,0,1,0,0,0
03,040103,sierra sur, de 500 000 a más habitantes,4,0.0,0.0,0,0,0,0,3627.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3683336,21.207972,0.0,0.0,54.89493,0.0,34212.0,34212.0,0,0.0,0,0.0,0.0,0,0.0,0,211,0,0,0,0,3290.179,0.0,0.0,0.0,0.0,0.0,4859.969,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6152.55,0.0,0.0,0.0,0.0,0.0,1910.8153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34423.0,34423.0,34648.89453125,38337.47265625,0.81303,d,664.8876,no vulnerable,813.4802,42524,01,departamento en edificio,ladrillo o bloque de cemento,"losetas, terrazos o similares",concreto armado,4.0,alquilada,,"red publica, dentro de la vivienda",si,si,red publica de desagüe dentro de la vivienda,electricidad,con medidor de uso colectivo (para varias viviendas),pase,gas (balon glp),pase,pase,pase,pase,pase,gas (balon glp),pase,telefono celular,pase,conexion a internet,pase,pase,conexion movil post pago control,conexion movil prepago,1,1,0,44.0,3,1,1,0,0,0,0,4,2,4,4,0,1,1,1,3,3,1,1,0401,040103,0,6.0,secundaria completa,4,3,38563.3671875,"losetas, terrazos o similares",0,"red publica, dentro de la vivienda",1,1,1,1,red publica de desagüe dentro de la vivienda,1,0,1,gas (balon glp),1,0,1,urbana,0,1,0,0,0
03,040103,sierra sur, de 500 000 a más habitantes,2,3159.0,0.0,0,0,0,0,0.0,3159.0,0.0,0.0,0.0,0.0,0.0,0.0,362.56738,121.658875,12665.702,0.0,0.0,0.0,0.0,0.0,0,3415.0,122,0.0,0.0,0,0.0,0,0,10489,0,0,634,0.0,0.0,0.0,7927.382,0.0,0.0,144.21635,0.0,0,10489,0,10489,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.11917,0.0,52.487522,0.0,0.0,0.0,0.0,0.0,1360.3822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14538.0,14538.0,17833.318359375,30665.51171875,0.81303,d,658.0192,no vulnerable,813.4802,42524,01,casa independiente,ladrillo o bloque de cemento,"laminas asfalticas, vinilicos o similares",concreto armado,3.0,"propia, totalmente pagada",270.0,"red publica, dentro de la vivienda",si,si,red publica de desagüe dentro de la vivienda,electricidad,con medidor de uso colectivo (para varias viviendas),pase,gas (balon glp),pase,pase,pase,pase,pase,gas (balon glp),pase,telefono celular,conexion a tv por  cable o satelital,conexion a internet,pase,conexion fija,pase,pase,0,0,0,63.0,2,0,0,0,0,0,0,2,1,1,2,2,1,1,1,2,1,0,1,0401,040103,1,6.0,secundaria completa,2,2,33838.83203125,"laminas asfalticas, vinilicos o similares",0,"red publica, dentro de la vivienda",1,1,1,1,red publica de desagüe dentro de la vivienda,1,0,1,gas (balon glp),1,0,1,urbana,0,1,0,0,0
03,040103,sierra sur, de 500 000 a más habitantes,7,6026.0,0.0,0,0,0,0,0.0,6026.0,0.0,0.0,61.304577,0.0,0.0,0.0,548.08575,415.43814,0.0,0.0,0.0,0.0,15855.0,13818.0,3586,42285.0,0,0.0,0.0,0,0.0,0,1744,13997,0,846,0,13192.557,0.0,0.0,0.0,0.0,0.0,2031.7107,0.0,13416,581,0,581,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,31.787548,0.0,2683.4365,0.0,252.0,307.0,0.0,0.0,952.16504,0.0,0.0,0.0,224.12433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74727.0,72690.0,84084.6796875,46231.98828125,0.81303,d,662.1165,vulnerable no pobre,813.4802,42524,01,casa independiente,ladrillo o bloque de cemento,"losetas, terrazos o similares",concreto armado,4.0,"propia, totalmente pagada",515.0,"red publica, dentro de la vivienda",si,si,red publica de desagüe dentro de la vivienda,electricidad,con medidor de uso exclusivo para la vivienda,pase,gas (balon glp),pase,pase,pase,pase,pase,gas (balon glp),pase,telefono celular,pase,conexion a internet,pase,conexion fija,conexion movil post pago control,conexion movil prepago,1,2,0,51.0,6,2,2,0,0,0,0,7,5,2,3,4,1,1,1,5,2,1,1,0401,040103,0,6.0,secundaria completa,7,3,54040.671875,"losetas, terrazos o similares",0,"red publica, dentro de la vivienda",1,1,1,1,red publica de desagüe dentro de la vivienda,1,0,1,gas (balon glp),1,0,1,urbana,0,1,0,0,0
03,040103,sierra sur, de 500 000 a más habitantes,4,4709.5,0.0,0,0,0,0,0.0,4709.5,0.0,0.0,0.0,0.0,0.0,0.0,184.47508,71.65695,0.0,0.0,0.0,0.0,24393.0,21222.0,0,23905.0,0,0.0,0.0,0,0.0,0,4229,0,0,0,0,6155.8184,0.0,0.0,0.0,0.0,0.0,1985.794,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1431.4875,0.0,0.0,35.0,0.0,0.0,844.38776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52527.0,49356.0,55883.5,32675.3984375,0.81303,d,668.47577,no vulnerable,813.4802,42524,01,casa independiente,ladrillo o bloque de cemento,cemento,concreto armado,3.0,"propia, totalmente pagada",,"red publica, dentro de la vivienda",si,si,red publica de desagüe dentro de la vivienda,electricidad,con medidor de uso exclusivo para la vivienda,pase,gas (balon glp),pase,pase,pase,pase,pase,gas (balon glp),pase,telefono celular,pase,conexion a internet,pase,conexion fija,conexion movil post pago control,pase,0,2,0,52.0,4,2,2,0,0,0,0,4,1,1,1,4,1,1,1,3,2,1,1,0401,040103,1,6.0,secundaria completa,4,2,39202.8984375,cemento,0,"red publica, dentro de la vivienda",1,1,1,1,red publica de desagüe dentro de la vivienda,1,0,1,gas (balon glp),1,0,1,urbana,0,1,0,0,0
03,040102,sierra sur, de 500 000 a más habitantes,5,4856.0,0.0,0,0,0,0,0.0,4856.0,0.0,0.0,0.0,0.0,0.0,0.0,24.517822,92.4008,0.0,0.0,0.0,0.0,25722.0,22376.0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,2197.9163,0.0,0.0,0.0,0.0,0.0,1238.506,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.1787548,0.0,739.5049,0.0,388.0,0.0,0.0,0.0,340.49057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25722.0,22376.0,28190.8984375,17207.65625,0.81303,e,672.6733,pobre no extremo,286.62036,42702,02,casa independiente,ladrillo o bloque de cemento,cemento,concreto armado,3.0,"propia, totalmente pagada",415.0,"red publica, dentro de la vivienda",si,si,red publica de desagüe dentro de la vivienda,electricidad,con medidor de uso exclusivo para la vivienda,pase,gas (balon glp),pase,pase,pase,pase,pase,gas (balon glp),pase,telefono celular,pase,conexion a internet,pase,pase,pase,conexion movil prepago,0,2,0,41.0,5,2,1,1,1,1,1,5,2,0,2,2,1,0,1,4,1,1,1,0401,040102,1,6.0,secundaria completa,5,1,23022.556640625,cemento,0,"red publica, dentro de la vivienda",1,1,1,1,red publica de desagüe dentro de la vivienda,1,0,1,gas (balon glp),1,0,1,urbana,0,1,1,1,1
03,040102,sierra sur, de 500 000 a más habitantes,3,6845.0,0.0,0,0,0,0,0.0,6845.0,0.0,0.0,0.0,0.0,0.0,0.0,303.68237,103.88302,23.29425,0.0,0.0,0.0,9506.0,9506.0,0,0.0,0,0.0,0.0,0,0.0,0,0,4225,0,0,211,0.0,0.0,0.0,0.0,0.0,0.0,1249.353,0.0,4225,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.4562,0.0,126.0,361.0,0.0,0.0,1318.4144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13942.0,13942.0,22084.0,18310.064453125,0.81303,e,655.1783,no vulnerable,286.62036,42702,02,casa independiente,ladrillo o bloque de cemento,cemento,concreto armado,4.0,"propia, totalmente pagada",585.0,"red publica, dentro de la vivienda",si,si,red publica de desagüe dentro de la vivienda,electricidad,con medidor de uso exclusivo para la vivienda,pase,gas (balon glp),pase,pase,pase,pase,pase,gas (balon glp),pase,telefono celular,pase,conexion a internet,pase,conexion fija,conexion movil post pago control,pase,0,1,0,49.0,3,1,0,1,0,1,0,3,2,1,0,0,1,1,0,3,1,1,1,0401,040102,0,3.0,primaria incompleta,3,2,26452.064453125,cemento,0,"red publica, dentro de la vivienda",1,1,1,1,red publica de desagüe dentro de la vivienda,1,0,1,gas (balon glp),1,0,1,urbana,0,0,1,0,0
03,040102,sierra sur, de 500 000 a más habitantes,3,2822.0,0.0,0,0,0,0,0.0,2822.0,0.0,0.0,0.0,0.0,0.0,0.0,89.38151,90.56768,0.0,0.0,0.0,0.0,7381.0,7381.0,2214,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,1008.70544,0.0,0.0,0.0,0.0,0.0,291.41318,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,16.174088,0.0,135.00085,0.0,126.0,0.0,0.0,0.0,211.1856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7381.0,7381.0,12609.2392578125,14013.755859375,0.81303,e,676.5825,vulnerable no pobre,286.62036,42702,02,casa independiente,ladrillo o bloque de cemento,cemento,concreto armado,2.0,"propia, totalmente pagada",240.0,"red publica, dentro de la vivienda",si,si,red publica de desagüe dentro de la vivienda,electricidad,con medidor de uso exclusivo para la vivienda,pase,gas (balon glp),pase,pase,pase,pase,pase,gas (balon glp),pase,telefono celular,pase,conexion a internet,pase,pase,pase,conexion movil prepago,0,1,0,45.0,3,1,0,1,0,1,0,3,0,0,0,0,0,0,0,3,1,1,1,0401,040102,0,3.0,primaria incompleta,3,1,17027.994140625,cemento,0,"red publica, dentro de la vivienda",1,1,1,1,red publica de desagüe dentro de la vivienda,1,0,1,gas (balon glp),1,0,1,urbana,0,0,1,0,0
03,040102,sierra sur, de 500 000 a más habitantes,4,2340.0,0.0,0,0,0,0,0.0,2340.0,0.0,0.0,248.46031,0.0,0.0,0.0,118.5804,144.57152,0.0,0.0,0.0,0.0,19682.0,17124.0,0,29523.0,0,0.0,0.0,0,0.0,0,6184,0,0,0,0,3985.9792,0.0,0.0,0.0,0.0,0.0,1628.7915,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,14.682298,0.0,737.0,0.0,0.0,0.0,0.0,0.0,3318.5283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55389.0,52831.0,56369.62890625,42312.95703125,0.81303,e,663.06415,no vulnerable,286.62036,42702,02,casa independiente,ladrillo o bloque de cemento,cemento,concreto armado,4.0,cedida por otro hogar o institucion,200.0,"red publica, dentro de la vivienda",si,si,red publica de desagüe dentro de la vivienda,electricidad,con medidor de uso exclusivo para la vivienda,pase,gas (balon glp),pase,pase,pase,pase,pase,gas (balon glp),pase,telefono celular,pase,conexion a internet,pase,pase,pase,conexion movil prepago,1,1,0,52.0,4,1,1,0,0,0,0,4,1,1,0,3,1,1,0,2,2,1,1,0401,040102,1,6.0,secundaria completa,4,2,45851.5859375,cemento,0,"red publica, dentro de la vivienda",1,1,1,1,red publica de desagüe dentro de la vivienda,1,0,1,gas (balon glp),1,0,1,urbana,0,0,0,0,0
03,040102,sierra sur, de 500 000 a más habitantes,2,941.0,0.0,0,0,0,0,0.0,941.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.668208,0.0,0.0,0.0,0.0,13203.0,13203.0,0,11010.0,1070,0.0,0.0,0,0.0,0,0,0,0,0,53,7034.3936,0.0,0.0,0.0,0.0,0.0,728.5329,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,276.4179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24266.0,24266.0,27705.681640625,13721.619140625,0.81303,e,670.5191,vulnerable no pobre,286.62036,42702,02,casa independiente,ladrillo o bloque de cemento,cemento,"planchas de calamina, fibra de cemento o similares",1.0,cedida por otro hogar o institucion,80.0,"red publica, dentro de la vivienda",si,si,red publica de desagüe dentro de la vivienda,electricidad,con medidor de uso exclusivo para la vivienda,pase,gas (balon glp),pase,pase,pase,pase,pase,gas (balon glp),pase,telefono celular,pase,conexion a internet,pase,pase,conexion movil post pago control,pase,0,0,0,27.0,2,0,0,0,0,0,0,2,0,0,1,0,0,0,1,2,2,1,1,0401,040102,0,6.0,secundaria completa,2,2,16091.2998046875,cemento,0,"red publica, dentro de la vivienda",1,1,1,1,red publica de desagüe dentro de la vivienda,1,0,1,gas (balon glp),1,0,1,urbana,0,1,0,0,0
03,040102,sierra sur, de 500 000 a más habitantes,3,2691.0,0.0,0,0,0,0,0.0,2691.0,0.0,0.0,0.0,0.0,0.0,0.0,55.488144,89.34009,0.0,0.0,0.0,0.0,22041.0,22041.0,5091,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,4937.1245,0.0,0.0,477.80786,0.0,0.0,1937.9316,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.059585,0.0,49.844784,0.0,0.0,0.0,0.0,0.0,1065.6438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22041.0,22041.0,29912.55859375,18461.177734375,0.81303,e,677.76105,vulnerable no pobre,286.62036,42702,02,casa independiente,ladrillo o bloque de cemento,cemento,concreto armado,2.0,"propia, totalmente pagada",230.0,"red publica, dentro de la vivienda",si,si,red publica de desagüe dentro de la vivienda,electricidad,con medidor de uso exclusivo para la vivienda,pase,gas (balon glp),pase,pase,pase,pase,pase,gas (balon glp),pase,telefono celular,pase,conexion a internet,pase,pase,pase,conexion movil prepago,0,0,0,52.0,3,0,0,0,0,0,0,3,3,0,3,0,1,0,1,3,2,1,1,0401,040102,0,3.0,primaria incompleta,3,2,21241.734375,cemento,0,"red publica, dentro de la vivienda",1,1,1,1,red publica de desagüe dentro de la vivienda,1,0,1,gas (balon glp),1,0,1,urbana,0,1,0,0,0
03,040117,sierra sur, de 500 000 a más habitantes,6,6026.0,0.0,0,0,0,0,0.0,6026.0,0.0,0.0,0.0,0.0,0.0,0.0,220.08215,71.00286,0.0,0.0,0.0,0.0,44578.0,43348.0,1743,3297.0,541,17591.0,17591.0,0,0.0,0,1162,0,0,0,0,9516.34,530.89764,0.0,0.0,0.0,0.0,4527.3115,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,706.0,0.0,0.0,0.0,0.0,0.0,2155.2256,0.0,0.0,0.0,287.75644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66628.0,65398.0,75512.1484375,41091.86328125,0.81303,c,670.615,no vulnerable,253.19136,42361,02,casa independiente,ladrillo o bloque de cemento,cemento,concreto armado,4.0,"propia, totalmente pagada",515.0,"red publica, dentro de la vivienda",si,si,otra,electricidad,con medidor de uso exclusivo para la vivienda,pase,gas (balon glp),pase,pase,leña,pase,pase,gas (balon glp),pase,telefono celular,pase,conexion a internet,pase,pase,conexion movil post pago control,pase,1,0,0,40.0,6,0,0,0,0,0,0,6,2,0,2,1,1,0,1,5,5,1,1,0401,040117,0,6.0,secundaria completa,6,5,49155.20703125,cemento,0,"red publica, dentro de la vivienda",1,1,1,1,otra,0,1,1,gas (balon glp),1,0,1,urbana,0,1,0,0,0
03,040117,sierra sur, de 500 000 a más habitantes,7,7021.0,0.0,0,0,0,0,0.0,7021.0,0.0,0.0,0.0,0.0,0.0,0.0,493.6741,74.89698,0.0,0.0,0.0,0.0,82384.0,82384.0,4119,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,10331.268,0.0,0.0,0.0,0.0,0.0,2211.2922,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,964.93567,0.0,0.0,109.0,0.0,0.0,847.224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82384.0,82384.0,93633.0,32815.59375,0.81303,c,673.0629,vulnerable no pobre,253.19136,42361,02,casa independiente,ladrillo o bloque de cemento,cemento,concreto armado,4.0,"propia, totalmente pagada",600.0,manantial o puquio,,,red publica de desagüe dentro de la vivienda,electricidad,con medidor de uso exclusivo para la vivienda,pase,gas (balon glp),pase,pase,pase,pase,pase,gas (balon glp),pase,telefono celular,pase,conexion a internet,pase,conexion fija,conexion movil post pago control,pase,1,1,0,46.0,7,1,1,0,1,0,1,7,2,0,3,0,1,0,1,5,3,1,1,0401,040117,1,6.0,secundaria completa,7,3,39945.59375,cemento,0,manantial o puquio,0,0,0,0,red publica de desagüe dentro de la vivienda,1,0,1,gas (balon glp),1,0,1,urbana,0,1,0,1,0
03,040117,sierra sur, de 500 000 a más habitantes,3,0.0,0.0,0,0,0,0,6377.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.02142,0.0,2.0000358,0.0,0.0,9841.0,9841.0,3169,0.0,0,1599.0,1599.0,0,0.0,0,0,1339,0,0,0,3185.3857,0.0,0.0,0.0,0.0,0.0,801.3862,0.0,1339,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,201.06189,0.0,152.0,0.0,105.0,116.0,0.0,0.0,264.5402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12779.0,12779.0,18328.5625,16930.78515625,0.81303,c,667.90546,vulnerable no pobre,253.19136,42361,02,casa independiente,ladrillo o bloque de cemento,"losetas, terrazos o similares",concreto armado,4.0,alquilada,,otra,,,red publica de desagüe fuera de la vivienda pero dentro del edificio,electricidad,con medidor de uso colectivo (para varias viviendas),pase,gas (balon glp),pase,pase,pase,"otro(residuos agricolas, etc).",pase,gas (balon glp),pase,telefono celular,conexion a tv por  cable o satelital,conexion a internet,pase,pase,pase,conexion movil prepago,0,1,0,44.0,3,1,1,0,0,0,0,3,2,0,2,3,1,0,1,3,1,1,1,0401,040117,0,6.0,secundaria completa,3,2,19311.34765625,"losetas, terrazos o similares",0,otra,0,0,0,0,red publica de desagüe fuera de la vivienda pero dentro del edificio,1,0,1,gas (balon glp),1,0,1,urbana,0,1,0,0,0
03,040117,sierra sur, de 500 000 a más habitantes,4,9653.0,0.0,0,0,0,0,0.0,9653.0,0.0,0.0,0.0,0.0,0.0,0.0,581.0884,332.0182,0.0,0.0,0.0,0.0,19317.0,18707.0,3149,19325.0,578,0.0,0.0,0,0.0,0,0,30754,0,0,959,5572.9717,0.0,0.0,0.0,0.0,0.0,4218.1587,0.0,0,30754,0,30754,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3869.0,0.0,0.0,0.0,0.0,0.0,5702.5386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70355.0,69745.0,84001.0,59668.6796875,0.81303,c,657.13605,no vulnerable,253.19136,42361,02,casa independiente,ladrillo o bloque de cemento,parquet o madera pulida,concreto armado,4.0,"propia, totalmente pagada",825.0,"red publica, dentro de la vivienda",si,si,red publica de desagüe dentro de la vivienda,electricidad,con medidor de uso exclusivo para la vivienda,pase,gas (balon glp),pase,pase,pase,pase,pase,gas (balon glp),telefono(fijo),telefono celular,conexion a tv por  cable o satelital,conexion a internet,pase,conexion fija,conexion movil post pago control,pase,0,0,0,62.0,4,0,0,0,0,0,0,4,2,0,2,1,1,0,1,4,4,1,1,0401,040117,1,6.0,secundaria completa,4,4,71082.2109375,parquet o madera pulida,0,"red publica, dentro de la vivienda",1,1,1,1,red publica de desagüe dentro de la vivienda,1,0,1,gas (balon glp),1,0,1,urbana,0,1,0,0,0
03,040117,sierra sur, de 500 000 a más habitantes,3,23402.0,0.0,0,0,0,0,0.0,23402.0,0.0,0.0,0.0,0.0,0.0,0.0,375.16925,309.07632,0.0,395.1499,0.0,0.0,43363.0,27063.0,0,0.0,0,0.0,0.0,0,0.0,0,1066,959,0,0,0,1167.9747,0.0,0.0,0.0,0.0,0.0,1921.4425,0.0,0,959,0,959,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1263.6896,0.0,0.0,0.0,0.0,0.0,3088.0112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45388.0,29088.0,55699.3671875,24026.158203125,0.81303,c,646.2174,no vulnerable,253.19136,42361,02,casa independiente,ladrillo o bloque de cemento,"losetas, terrazos o similares",concreto armado,7.0,"propia, totalmente pagada",2000.0,"red publica, dentro de la vivienda",si,si,red publica de desagüe dentro de la vivienda,electricidad,con medidor de uso exclusivo para la vivienda,electricidad,gas (balon glp),pase,pase,pase,pase,pase,gas (balon glp),pase,telefono celular,pase,conexion a internet,pase,conexion fija,conexion movil post pago control,pase,0,0,0,51.0,3,0,0,0,0,0,0,3,1,0,1,1,1,0,1,3,2,1,1,0401,040117,0,10.0,superior universitaria completa,3,2,50637.5234375,"losetas, terrazos o similares",0,"red publica, dentro de la vivienda",1,1,1,1,red publica de desagüe dentro de la vivienda,1,0,1,gas (balon glp),1,0,1,urbana,0,1,0,0,0
03,040117,sierra sur, de 500 000 a más habitantes,4,7021.0,0.0,0,0,0,0,0.0,7021.0,0.0,0.0,0.0,0.0,0.0,0.0,357.02856,204.26897,156.47467,0.0,0.0,0.0,29523.0,27371.0,1426,17333.0,0,0.0,0.0,0,0.0,0,426,0,0,0,0,3768.046,530.89764,0.0,0.0,0.0,0.0,825.1579,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1760.0,0.0,168.0,0.0,0.0,0.0,1397.2368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47282.0,45130.0,54430.8984375,32507.396484375,0.81303,c,663.0452,no vulnerable,253.19136,42361,02,casa independiente,piedra o sillar con cal o cemento,cemento,concreto armado,3.0,"propia, totalmente pagada",600.0,"red publica, dentro de la vivienda",si,si,red publica de desagüe dentro de la vivienda,electricidad,con medidor de uso exclusivo para la vivienda,pase,gas (balon glp),pase,pase,pase,pase,pase,gas (balon glp),pase,telefono celular,pase,conexion a internet,pase,conexion fija,conexion movil post pago control,pase,0,2,0,43.0,4,2,2,0,2,0,1,4,1,1,0,3,1,1,0,3,2,1,1,0401,040117,1,8.0,superior no universitaria completa,4,2,40382.29296875,cemento,0,"red publica, dentro de la vivienda",1,1,1,1,red publica de desagüe dentro de la vivienda,1,0,1,gas (balon glp),1,0,1,urbana,0,0,0,1,0
