table_id,zip_name,table_name,column_name,original_column_name,dtype,null_count,null_pct,n_unique
906-Modulo01__enaho01_2023_100,906-Modulo01.zip,enaho01-2023-100,p107c26,p107c26,category,44266,99.7476,1
906-Modulo01__enaho01_2023_100,906-Modulo01.zip,enaho01-2023-100,p107c27,p107c27,category,44266,99.7476,2
906-Modulo01__enaho01_2023_100,906-Modulo01.zip,enaho01-2023-100,p107c28,p107c28,category,44266,99.7476,2
906-Modulo01__enaho01_2023_100,906-Modulo01.zip,enaho01-2023-100,p107c29,p107c29,category,44266,99.7476,2
906-Modulo01__enaho01_2023_100,906-Modulo01.zip,enaho01-2023-100,p107c210,p107c210,category,44266,99.7476,1
906-Modulo01__enaho01_2023_100,906-Modulo01.zip,enaho01-2023-100,p107d2,p107d2,float64,44266,99.7476,35
906-Modulo01__enaho01_2023_100,906-Modulo01.zip,enaho01-2023-100,p107b3,p107b3,category,10492,23.6423,2
906-Modulo01__enaho01_2023_100,906-Modulo01.zip,enaho01-2023-100,p107c31,p107c31,category,43508,98.0396,2
906-Modulo01__enaho01_2023_100,906-Modulo01.zip,enaho01-2023-100,p107c32,p107c32,category,43508,98.0396,2
906-Modulo01__enaho01_2023_100,906-Modulo01.zip,enaho01-2023-100,p107c33,p107c33,category,43508,98.0396,2
906-Modulo01__enaho01_2023_100,906-Modulo01.zip,enaho01-2023-100,p107c34,p107c34,category,43508,98.0396,2
906-Modulo01__enaho01_2023_100,906-Modulo01.zip,enaho01-2023-100,p107c36,p107c36,category,43508,98.0396,2
906-Modulo01__enaho01_2023_100,906-Modulo01.zip,enaho01-2023-100,p107c37,p107c37,category,43508,98.0396,2
906-Modulo01__enaho01_2023_100,906-Modulo01.zip,enaho01-2023-100,p107c38,p107c38,category,43508,98.0396,2
906-Modulo01__enaho01_2023_100,906-Modulo01.zip,enaho01-2023-100,p107c39,p107c39,category,43508,98.0396,2
906-Modulo01__enaho01_2023_100,906-Modulo01.zip,enaho01-2023-100,p107c310,p107c310,category,43508,98.0396,2
906-Modulo01__enaho01_2023_100,906-Modulo01.zip,enaho01-2023-100,p107d3,p107d3,float64,43516,98.0576,78
906-Modulo01__enaho01_2023_100,906-Modulo01.zip,enaho01-2023-100,p107b4,p107b4,category,10492,23.6423,2
906-Modulo01__enaho01_2023_100,906-Modulo01.zip,enaho01-2023-100,p107c41,p107c41,category,44262,99.7386,2
906-Modulo01__enaho01_2023_100,906-Modulo01.zip,enaho01-2023-100,p107c42,p107c42,category,44262,99.7386,2
906-Modulo01__enaho01_2023_100,906-Modulo01.zip,enaho01-2023-100,p107c43,p107c43,category,44262,99.7386,2
906-Modulo01__enaho01_2023_100,906-Modulo01.zip,enaho01-2023-100,p107c44,p107c44,category,44262,99.7386,2
906-Modulo01__enaho01_2023_100,906-Modulo01.zip,enaho01-2023-100,p107c46,p107c46,category,44262,99.7386,2
906-Modulo01__enaho01_2023_100,906-Modulo01.zip,enaho01-2023-100,p107c47,p107c47,category,44262,99.7386,2
906-Modulo01__enaho01_2023_100,906-Modulo01.zip,enaho01-2023-100,p107c48,p107c48,category,44262,99.7386,2
906-Modulo01__enaho01_2023_100,906-Modulo01.zip,enaho01-2023-100,p107c49,p107c49,category,44262,99.7386,2
906-Modulo01__enaho01_2023_100,906-Modulo01.zip,enaho01-2023-100,p107c410,p107c410,category,44262,99.7386,2
906-Modulo01__enaho01_2023_100,906-Modulo01.zip,enaho01-2023-100,p107d4,p107d4,float64,44264,99.7431,38
906-Modulo01__enaho01_2023_100,906-Modulo01.zip,enaho01-2023-100,p107e,p107e,category,43223,97.3974,2
906-Modulo01__enaho01_2023_100,906-Modulo01.zip,enaho01-2023-100,p110,p110,category,10492,23.6423,8
906-Modulo01__enaho01_2023_100,906-Modulo01.zip,enaho01-2023-100,p110a1,p110a1,category,15040,33.8907,2
906-Modulo01__enaho01_2023_100,906-Modulo01.zip,enaho01-2023-100,p110a,p110a,category,11600,26.1391,3
906-Modulo01__enaho01_2023_100,906-Modulo01.zip,enaho01-2023-100,p110a_modificada,p110a_modificada,float32,11600,26.1391,37
906-Modulo01__enaho01_2023_100,906-Modulo01.zip,enaho01-2023-100,p110c,p110c,category,15043,33.8974,2
906-Modulo01__enaho01_2023_100,906-Modulo01.zip,enaho01-2023-100,p110c1,p110c1,float64,18821,42.4107,24
906-Modulo01__enaho01_2023_100,906-Modulo01.zip,enaho01-2023-100,p110c2,p110c2,float64,40600,91.4868,6
906-Modulo01__enaho01_2023_100,906-Modulo01.zip,enaho01-2023-100,p110c3,p110c3,float64,40600,91.4868,23
906-Modulo01__enaho01_2023_100,906-Modulo01.zip,enaho01-2023-100,p110d,p110d,category,11606,26.1526,2
906-Modulo01__enaho01_2023_100,906-Modulo01.zip,enaho01-2023-100,p110e,p110e,category,11627,26.1999,7
906-Modulo01__enaho01_2023_100,906-Modulo01.zip,enaho01-2023-100,p110f,p110f,category,12934,29.1451,2
906-Modulo01__enaho01_2023_100,906-Modulo01.zip,enaho01-2023-100,p110g,p110g,category,21884,49.3127,5
906-Modulo01__enaho01_2023_100,906-Modulo01.zip,enaho01-2023-100,p111a,p111a,category,10492,23.6423,8
906-Modulo01__enaho01_2023_100,906-Modulo01.zip,enaho01-2023-100,p1121,p1121,category,10492,23.6423,2
906-Modulo01__enaho01_2023_100,906-Modulo01.zip,enaho01-2023-100,p1123,p1123,category,10492,23.6423,2
906-Modulo01__enaho01_2023_100,906-Modulo01.zip,enaho01-2023-100,p1124,p1124,category,10492,23.6423,2
906-Modulo01__enaho01_2023_100,906-Modulo01.zip,enaho01-2023-100,p1125,p1125,category,10492,23.6423,2
906-Modulo01__enaho01_2023_100,906-Modulo01.zip,enaho01-2023-100,p1126,p1126,category,10492,23.6423,2
906-Modulo01__enaho01_2023_100,906-Modulo01.zip,enaho01-2023-100,p1127,p1127,category,10492,23.6423,2
906-Modulo01__enaho01_2023_100,906-Modulo01.zip,enaho01-2023-100,p112a,p112a,category,12746,28.7214,3
906-Modulo01__enaho01_2023_100,906-Modulo01.zip,enaho01-2023-100,p1131,p1131,category,10492,23.6423,2
906-Modulo01__enaho01_2023_100,906-Modulo01.zip,enaho01-2023-100,p1132,p1132,category,10492,23.6423,2
906-Modulo01__enaho01_2023_100,906-Modulo01.zip,enaho01-2023-100,p1133,p1133,category,10492,23.6423,2
906-Modulo01__enaho01_2023_100,906-Modulo01.zip,enaho01-2023-100,p1135,p1135,category,10492,23.6423,2
906-Modulo01__enaho01_2023_100,906-Modulo01.zip,enaho01-2023-100,p1136,p1136,category,10492,23.6423,2
906-Modulo01__enaho01_2023_100,906-Modulo01.zip,enaho01-2023-100,p1139,p1139,category,10492,23.6423,2
906-Modulo01__enaho01_2023_100,906-Modulo01.zip,enaho01-2023-100,p1137,p1137,category,10492,23.6423,2
906-Modulo01__enaho01_2023_100,906-Modulo01.zip,enaho01-2023-100,p1138,p1138,category,10492,23.6423,2
906-Modulo01__enaho01_2023_100,906-Modulo01.zip,enaho01-2023-100,p113a,p113a,category,11087,24.9831,7
906-Modulo01__enaho01_2023_100,906-Modulo01.zip,enaho01-2023-100,p1141,p1141,category,10492,23.6423,2
906-Modulo01__enaho01_2023_100,906-Modulo01.zip,enaho01-2023-100,p1142,p1142,category,10492,23.6423,2
906-Modulo01__enaho01_2023_100,906-Modulo01.zip,enaho01-2023-100,p1143,p1143,category,10492,23.6423,2
906-Modulo01__enaho01_2023_100,906-Modulo01.zip,enaho01-2023-100,p1144,p1144,category,10492,23.6423,2
906-Modulo01__enaho01_2023_100,906-Modulo01.zip,enaho01-2023-100,p1145,p1145,category,10492,23.6423,2
906-Modulo01__enaho01_2023_100,906-Modulo01.zip,enaho01-2023-100,p114b1,p114b1,category,14607,32.915,2
906-Modulo01__enaho01_2023_100,906-Modulo01.zip,enaho01-2023-100,p114b2,p114b2,category,15131,34.0957,2
906-Modulo01__enaho01_2023_100,906-Modulo01.zip,enaho01-2023-100,p114b3,p114b3,category,15131,34.0957,2
906-Modulo01__enaho01_2023_100,906-Modulo01.zip,enaho01-2023-100,p1171_01,p1171_01,category,10492,23.6423,2
906-Modulo01__enaho01_2023_100,906-Modulo01.zip,enaho01-2023-100,p1171_02,p1171_02,category,10492,23.6423,2
906-Modulo01__enaho01_2023_100,906-Modulo01.zip,enaho01-2023-100,p1171_04,p1171_04,category,10492,23.6423,2
906-Modulo01__enaho01_2023_100,906-Modulo01.zip,enaho01-2023-100,p1171_05,p1171_05,category,10492,23.6423,2
906-Modulo01__enaho01_2023_100,906-Modulo01.zip,enaho01-2023-100,p1171_06,p1171_06,category,10492,23.6423,2
906-Modulo01__enaho01_2023_100,906-Modulo01.zip,enaho01-2023-100,p1171_07,p1171_07,category,10492,23.6423,2
906-Modulo01__enaho01_2023_100,906-Modulo01.zip,enaho01-2023-100,p1171_08,p1171_08,category,10492,23.6423,2
906-Modulo01__enaho01_2023_100,906-Modulo01.zip,enaho01-2023-100,p1171_09,p1171_09,category,10492,23.6423,2
906-Modulo01__enaho01_2023_100,906-Modulo01.zip,enaho01-2023-100,p1171_10,p1171_10,category,10492,23.6423,2
906-Modulo01__enaho01_2023_100,906-Modulo01.zip,enaho01-2023-100,p1171_11,p1171_11,category,10492,23.6423,2
906-Modulo01__enaho01_2023_100,906-Modulo01.zip,enaho01-2023-100,p1171_12,p1171_12,category,10492,23.6423,2
906-Modulo01__enaho01_2023_100,906-Modulo01.zip,enaho01-2023-100,p1171_13,p1171_13,category,10492,23.6423,2
906-Modulo01__enaho01_2023_100,906-Modulo01.zip,enaho01-2023-100,p1171_14,p1171_14,category,10492,23.6423,2
906-Modulo01__enaho01_2023_100,906-Modulo01.zip,enaho01-2023-100,p1171_15,p1171_15,category,10492,23.6423,2
906-Modulo01__enaho01_2023_100,906-Modulo01.zip,enaho01-2023-100,p1171_16,p1171_16,category,10492,23.6423,2
906-Modulo01__enaho01_2023_100,906-Modulo01.zip,enaho01-2023-100,p1171_17,p1171_17,category,10492,23.6423,2
906-Modulo01__enaho01_2023_100,906-Modulo01.zip,enaho01-2023-100,p1172_01,p1172_01,float32,11456,25.8146,770
906-Modulo01__enaho01_2023_100,906-Modulo01.zip,enaho01-2023-100,p1172_02,p1172_02,float32,12746,28.7214,1245
906-Modulo01__enaho01_2023_100,906-Modulo01.zip,enaho01-2023-100,p1172_04,p1172_04,float32,18750,42.2507,702
906-Modulo01__enaho01_2023_100,906-Modulo01.zip,enaho01-2023-100,p1172_05,p1172_05,float32,41876,94.3621,326
906-Modulo01__enaho01_2023_100,906-Modulo01.zip,enaho01-2023-100,p1172_06,p1172_06,float32,43678,98.4226,133
906-Modulo01__enaho01_2023_100,906-Modulo01.zip,enaho01-2023-100,p1172_07,p1172_07,float32,42586,95.962,186
906-Modulo01__enaho01_2023_100,906-Modulo01.zip,enaho01-2023-100,p1172_08,p1172_08,float32,32285,72.75,389
906-Modulo01__enaho01_2023_100,906-Modulo01.zip,enaho01-2023-100,p1172_09,p1172_09,float32,44282,99.7837,30
906-Modulo01__enaho01_2023_100,906-Modulo01.zip,enaho01-2023-100,p1172_10,p1172_10,float32,44317,99.8625,35
906-Modulo01__enaho01_2023_100,906-Modulo01.zip,enaho01-2023-100,p1172_11,p1172_11,float64,42180,95.0471,105
906-Modulo01__enaho01_2023_100,906-Modulo01.zip,enaho01-2023-100,p1172_12,p1172_12,float64,12665,28.5389,318
906-Modulo01__enaho01_2023_100,906-Modulo01.zip,enaho01-2023-100,p1172_13,p1172_13,float64,34875,78.5862,173
906-Modulo01__enaho01_2023_100,906-Modulo01.zip,enaho01-2023-100,p1172_14,p1172_14,float64,14838,33.4355,204
906-Modulo01__enaho01_2023_100,906-Modulo01.zip,enaho01-2023-100,p1172_15,p1172_15,float32,33838,76.2495,108
906-Modulo01__enaho01_2023_100,906-Modulo01.zip,enaho01-2023-100,p1172_16,p1172_16,float32,42698,96.2143,34
906-Modulo01__enaho01_2023_100,906-Modulo01.zip,enaho01-2023-100,p1172_17,p1172_17,float64,43732,98.5443,68
906-Modulo01__enaho01_2023_100,906-Modulo01.zip,enaho01-2023-100,p1173_01,p1173_01,float64,11456,25.8146,82
906-Modulo01__enaho01_2023_100,906-Modulo01.zip,enaho01-2023-100,p1173_02,p1173_02,float64,12746,28.7214,121
906-Modulo01__enaho01_2023_100,906-Modulo01.zip,enaho01-2023-100,p1173_04,p1173_04,float64,18750,42.2507,75
906-Modulo01__enaho01_2023_100,906-Modulo01.zip,enaho01-2023-100,p1173_05,p1173_05,float64,41876,94.3621,33
906-Modulo01__enaho01_2023_100,906-Modulo01.zip,enaho01-2023-100,p1173_06,p1173_06,float64,43678,98.4226,6
906-Modulo01__enaho01_2023_100,906-Modulo01.zip,enaho01-2023-100,p1173_07,p1173_07,float64,42586,95.962,20
906-Modulo01__enaho01_2023_100,906-Modulo01.zip,enaho01-2023-100,p1173_08,p1173_08,float64,32285,72.75,76
906-Modulo01__enaho01_2023_100,906-Modulo01.zip,enaho01-2023-100,p1173_09,p1173_09,float64,44282,99.7837,4
906-Modulo01__enaho01_2023_100,906-Modulo01.zip,enaho01-2023-100,p1173_10,p1173_10,float64,44317,99.8625,3
906-Modulo01__enaho01_2023_100,906-Modulo01.zip,enaho01-2023-100,p1173_11,p1173_11,float64,42180,95.0471,22
906-Modulo01__enaho01_2023_100,906-Modulo01.zip,enaho01-2023-100,p1173_12,p1173_12,float64,12665,28.5389,80
906-Modulo01__enaho01_2023_100,906-Modulo01.zip,enaho01-2023-100,p1173_13,p1173_13,float64,34875,78.5862,56
906-Modulo01__enaho01_2023_100,906-Modulo01.zip,enaho01-2023-100,p1173_14,p1173_14,float64,14838,33.4355,49
906-Modulo01__enaho01_2023_100,906-Modulo01.zip,enaho01-2023-100,p1173_15,p1173_15,float64,33838,76.2495,32
906-Modulo01__enaho01_2023_100,906-Modulo01.zip,enaho01-2023-100,p1173_16,p1173_16,float64,42698,96.2143,19
906-Modulo01__enaho01_2023_100,906-Modulo01.zip,enaho01-2023-100,p1173_17,p1173_17,float64,43732,98.5443,17
906-Modulo01__enaho01_2023_100,906-Modulo01.zip,enaho01-2023-100,p1174_01,p1174_01,float64,44378,100.0,0
906-Modulo01__enaho01_2023_100,906-Modulo01.zip,enaho01-2023-100,p1174_02,p1174_02,float64,44378,100.0,0
906-Modulo01__enaho01_2023_100,906-Modulo01.zip,enaho01-2023-100,p1174_04,p1174_04,float64,18750,42.2507,40
906-Modulo01__enaho01_2023_100,906-Modulo01.zip,enaho01-2023-100,p1174_05,p1174_05,float64,44378,100.0,0
906-Modulo01__enaho01_2023_100,906-Modulo01.zip,enaho01-2023-100,p1174_06,p1174_06,float64,43678,98.4226,5
906-Modulo01__enaho01_2023_100,906-Modulo01.zip,enaho01-2023-100,p1174_07,p1174_07,float64,42586,95.962,20
906-Modulo01__enaho01_2023_100,906-Modulo01.zip,enaho01-2023-100,p1174_08,p1174_08,float64,32285,72.75,97
906-Modulo01__enaho01_2023_100,906-Modulo01.zip,enaho01-2023-100,p1174_09,p1174_09,float64,44282,99.7837,1
906-Modulo01__enaho01_2023_100,906-Modulo01.zip,enaho01-2023-100,p1174_10,p1174_10,float64,44317,99.8625,2
906-Modulo01__enaho01_2023_100,906-Modulo01.zip,enaho01-2023-100,p1174_11,p1174_11,float64,44378,100.0,0
906-Modulo01__enaho01_2023_100,906-Modulo01.zip,enaho01-2023-100,p1174_12,p1174_12,float64,44378,100.0,0
906-Modulo01__enaho01_2023_100,906-Modulo01.zip,enaho01-2023-100,p1174_13,p1174_13,float64,44378,100.0,0
906-Modulo01__enaho01_2023_100,906-Modulo01.zip,enaho01-2023-100,p1174_14,p1174_14,float64,44378,100.0,0
906-Modulo01__enaho01_2023_100,906-Modulo01.zip,enaho01-2023-100,p1174_15,p1174_15,float64,33838,76.2495,26
906-Modulo01__enaho01_2023_100,906-Modulo01.zip,enaho01-2023-100,p1174_16,p1174_16,float64,42698,96.2143,48
906-Modulo01__enaho01_2023_100,906-Modulo01.zip,enaho01-2023-100,p1174_17,p1174_17,float64,44378,100.0,0
906-Modulo01__enaho01_2023_100,906-Modulo01.zip,enaho01-2023-100,p1175_01,p1175_01,category,0,0.0,4
906-Modulo01__enaho01_2023_100,906-Modulo01.zip,enaho01-2023-100,p1175_02,p1175_02,category,0,0.0,4
906-Modulo01__enaho01_2023_100,906-Modulo01.zip,enaho01-2023-100,p1175_04,p1175_04,category,0,0.0,3
906-Modulo01__enaho01_2023_100,906-Modulo01.zip,enaho01-2023-100,p1175_05,p1175_05,category,0,0.0,4
906-Modulo01__enaho01_2023_100,906-Modulo01.zip,enaho01-2023-100,p1175_06,p1175_06,category,0,0.0,3
906-Modulo01__enaho01_2023_100,906-Modulo01.zip,enaho01-2023-100,p1175_07,p1175_07,category,0,0.0,3
906-Modulo01__enaho01_2023_100,906-Modulo01.zip,enaho01-2023-100,p1175_08,p1175_08,category,0,0.0,3
906-Modulo01__enaho01_2023_100,906-Modulo01.zip,enaho01-2023-100,p1175_09,p1175_09,category,0,0.0,3
906-Modulo01__enaho01_2023_100,906-Modulo01.zip,enaho01-2023-100,p1175_10,p1175_10,category,0,0.0,2
906-Modulo01__enaho01_2023_100,906-Modulo01.zip,enaho01-2023-100,p1175_11,p1175_11,category,0,0.0,3
906-Modulo01__enaho01_2023_100,906-Modulo01.zip,enaho01-2023-100,p1175_12,p1175_12,category,0,0.0,3
906-Modulo01__enaho01_2023_100,906-Modulo01.zip,enaho01-2023-100,p1175_13,p1175_13,category,0,0.0,4
906-Modulo01__enaho01_2023_100,906-Modulo01.zip,enaho01-2023-100,p1175_14,p1175_14,category,0,0.0,5
906-Modulo01__enaho01_2023_100,906-Modulo01.zip,enaho01-2023-100,p1175_15,p1175_15,category,0,0.0,3
906-Modulo01__enaho01_2023_100,906-Modulo01.zip,enaho01-2023-100,p1175_16,p1175_16,category,0,0.0,3
906-Modulo01__enaho01_2023_100,906-Modulo01.zip,enaho01-2023-100,p1175_17,p1175_17,category,0,0.0,3
906-Modulo01__enaho01_2023_100,906-Modulo01.zip,enaho01-2023-100,p117t2,p117t2,float64,10492,23.6423,900
906-Modulo01__enaho01_2023_100,906-Modulo01.zip,enaho01-2023-100,p117t3,p117t3,float64,10492,23.6423,275
906-Modulo01__enaho01_2023_100,906-Modulo01.zip,enaho01-2023-100,p117t4,p117t4,float64,10492,23.6423,110
906-Modulo01__enaho01_2023_100,906-Modulo01.zip,enaho01-2023-100,t110,t110,category,10492,23.6423,9
906-Modulo01__enaho01_2023_100,906-Modulo01.zip,enaho01-2023-100,p200i,p200i,str,0,0.0,14
906-Modulo01__enaho01_2023_100,906-Modulo01.zip,enaho01-2023-100,p600i,p600i,str,0,0.0,13
906-Modulo01__enaho01_2023_100,906-Modulo01.zip,enaho01-2023-100,p600d1,p600d1,str,0,0.0,32
906-Modulo01__enaho01_2023_100,906-Modulo01.zip,enaho01-2023-100,p600m1,p600m1,str,0,0.0,13
906-Modulo01__enaho01_2023_100,906-Modulo01.zip,enaho01-2023-100,p600a1,p600a1,str,0,0.0,3
906-Modulo01__enaho01_2023_100,906-Modulo01.zip,enaho01-2023-100,p600d2,p600d2,str,0,0.0,32
906-Modulo01__enaho01_2023_100,906-Modulo01.zip,enaho01-2023-100,p600m2,p600m2,str,0,0.0,13
906-Modulo01__enaho01_2023_100,906-Modulo01.zip,enaho01-2023-100,p600a2,p600a2,str,0,0.0,3
906-Modulo01__enaho01_2023_100,906-Modulo01.zip,enaho01-2023-100,p612i1,p612i1,category,12239,27.579,2
906-Modulo01__enaho01_2023_100,906-Modulo01.zip,enaho01-2023-100,p612i11,p612i11,float64,44146,99.4772,69
906-Modulo01__enaho01_2023_100,906-Modulo01.zip,enaho01-2023-100,p612i2,p612i2,category,12239,27.579,2
906-Modulo01__enaho01_2023_100,906-Modulo01.zip,enaho01-2023-100,p612i22,p612i22,float64,43798,98.693,150
906-Modulo01__enaho01_2023_100,906-Modulo01.zip,enaho01-2023-100,p700i,p700i,str,0,0.0,14
906-Modulo01__enaho01_2023_100,906-Modulo01.zip,enaho01-2023-100,p710i,p710i,str,0,0.0,14
906-Modulo01__enaho01_2023_100,906-Modulo01.zip,enaho01-2023-100,p800i,p800i,str,0,0.0,14
906-Modulo01__enaho01_2023_100,906-Modulo01.zip,enaho01-2023-100,p110i,p110i,str,0,0.0,14
906-Modulo01__enaho01_2023_100,906-Modulo01.zip,enaho01-2023-100,ticuest01,ticuest01,category,547,1.2326,2
906-Modulo01__enaho01_2023_100,906-Modulo01.zip,enaho01-2023-100,d105b,d105b,float64,41336,93.1453,2014
906-Modulo01__enaho01_2023_100,906-Modulo01.zip,enaho01-2023-100,d106,d106,float64,14326,32.2818,7948
906-Modulo01__enaho01_2023_100,906-Modulo01.zip,enaho01-2023-100,d107d1,d107d1,float64,44321,99.8716,57
906-Modulo01__enaho01_2023_100,906-Modulo01.zip,enaho01-2023-100,d107d2,d107d2,float64,44266,99.7476,111
906-Modulo01__enaho01_2023_100,906-Modulo01.zip,enaho01-2023-100,d107d3,d107d3,float64,43516,98.0576,676
906-Modulo01__enaho01_2023_100,906-Modulo01.zip,enaho01-2023-100,d107d4,d107d4,float64,44264,99.7431,113
906-Modulo01__enaho01_2023_100,906-Modulo01.zip,enaho01-2023-100,d1172_01,d1172_01,float64,11456,25.8146,1584
906-Modulo01__enaho01_2023_100,906-Modulo01.zip,enaho01-2023-100,d1173_01,d1173_01,float64,11456,25.8146,425
906-Modulo01__enaho01_2023_100,906-Modulo01.zip,enaho01-2023-100,d1174_01,d1174_01,float64,44378,100.0,0
906-Modulo01__enaho01_2023_100,906-Modulo01.zip,enaho01-2023-100,d1172_02,d1172_02,float64,12746,28.7214,2648
