feature_set,model,strategy,threshold,recall,precision,f1,roc_auc,pr_auc
top20_sin_leakage,Tree,smote,0.45,0.5853658536585366,0.2879043469119936,0.38240520708605813,0.7207880061352413,0.2720276067159465
top20_sin_leakage,Tree,smote,0.5,0.5806039488966318,0.2950836820558183,0.38791698344529213,0.7207880061352413,0.2720276067159465
top20_sin_leakage,Tree,weighted,0.2,0.908478513356562,0.20236516134760682,0.33055470633158013,0.7863295830341073,0.3395604327902045
top20_sin_leakage,Tree,weighted,0.25,0.8694541231126596,0.23468718078692502,0.3690312507344428,0.7863295830341073,0.3395604327902045
top20_sin_leakage,Tree,weighted,0.3,0.8548199767711964,0.24200752788988084,0.3770071226175404,0.7863295830341073,0.3395604327902045
top20_sin_leakage,Tree,weighted,0.35,0.8452961672473869,0.2415187412308814,0.37545405963220824,0.7863295830341073,0.3395604327902045
top20_sin_leakage,Tree,weighted,0.4,0.802439024390244,0.26324588809882926,0.3944217381900507,0.7863295830341073,0.3395604327902045
top20_sin_leakage,Tree,weighted,0.45,0.7594657375145181,0.25963542084146307,0.3839482590997291,0.7863295830341073,0.3395604327902045
top20_sin_leakage,Tree,weighted,0.5,0.7204413472706156,0.28508232372670805,0.40727626680701173,0.7863295830341073,0.3395604327902045
top20_sin_leakage,XGBoost,smote,0.2,0.6236933797909409,0.37679569399908386,0.4678556215644856,0.8303902793662615,0.4541247344827558
top20_sin_leakage,XGBoost,smote,0.25,0.5706155632984901,0.4184274020439032,0.4798824225578519,0.8303902793662615,0.4541247344827558
