feature_set,fold,model,strategy,threshold,recall,precision,f1,roc_auc,pr_auc
top20_full,1,RandomForest,weighted,0.2,0.9285714285714286,0.19117647058823528,0.3170731707317073,0.8144311159578336,0.43363799898347993
top20_full,1,RandomForest,weighted,0.25,0.9047619047619048,0.20105820105820105,0.329004329004329,0.8144311159578336,0.43363799898347993
top20_full,1,RandomForest,weighted,0.3,0.8809523809523809,0.22289156626506024,0.3557692307692308,0.8144311159578336,0.43363799898347993
top20_full,1,RandomForest,weighted,0.35,0.8809523809523809,0.2642857142857143,0.4065934065934066,0.8144311159578336,0.43363799898347993
top20_full,1,RandomForest,weighted,0.4,0.8571428571428571,0.3050847457627119,0.45,0.8144311159578336,0.43363799898347993
top20_full,1,RandomForest,weighted,0.45,0.7619047619047619,0.32989690721649484,0.460431654676259,0.8144311159578336,0.43363799898347993
top20_full,1,RandomForest,weighted,0.5,0.6666666666666666,0.3835616438356164,0.48695652173913045,0.8144311159578336,0.43363799898347993
top20_full,1,RandomForest,smote,0.2,0.9047619047619048,0.21468926553672316,0.3470319634703196,0.78962195565249,0.4066369583724867
top20_full,1,RandomForest,smote,0.25,0.8333333333333334,0.22875816993464052,0.358974358974359,0.78962195565249,0.4066369583724867
top20_full,1,RandomForest,smote,0.3,0.8333333333333334,0.26515151515151514,0.40229885057471265,0.78962195565249,0.4066369583724867
top20_full,1,RandomForest,smote,0.35,0.7619047619047619,0.2882882882882883,0.41830065359477125,0.78962195565249,0.4066369583724867
top20_full,1,RandomForest,smote,0.4,0.6428571428571429,0.29347826086956524,0.40298507462686567,0.78962195565249,0.4066369583724867
top20_full,1,RandomForest,smote,0.45,0.5476190476190477,0.27710843373493976,0.368,0.78962195565249,0.4066369583724867
top20_full,1,RandomForest,smote,0.5,0.5,0.3559322033898305,0.4158415841584158,0.78962195565249,0.4066369583724867
top20_full,1,XGBoost,weighted,0.2,0.7857142857142857,0.375,0.5076923076923077,0.8706833878589604,0.4951303873226199
top20_full,1,XGBoost,weighted,0.25,0.7142857142857143,0.38461538461538464,0.5,0.8706833878589604,0.4951303873226199
top20_full,1,XGBoost,weighted,0.3,0.6666666666666666,0.4117647058823529,0.509090909090909,0.8706833878589604,0.4951303873226199
top20_full,1,XGBoost,weighted,0.35,0.6428571428571429,0.421875,0.5094339622641509,0.8706833878589604,0.4951303873226199
top20_full,1,XGBoost,weighted,0.4,0.5952380952380952,0.4166666666666667,0.49019607843137253,0.8706833878589604,0.4951303873226199
top20_full,1,XGBoost,weighted,0.45,0.5714285714285714,0.42857142857142855,0.4897959183673469,0.8706833878589604,0.4951303873226199
top20_full,1,XGBoost,weighted,0.5,0.5476190476190477,0.46938775510204084,0.5054945054945055,0.8706833878589604,0.4951303873226199
top20_full,1,XGBoost,smote,0.2,0.6190476190476191,0.4,0.48598130841121495,0.8659578335150854,0.497931952860789
top20_full,1,XGBoost,smote,0.25,0.5714285714285714,0.42857142857142855,0.4897959183673469,0.8659578335150854,0.497931952860789
top20_full,1,XGBoost,smote,0.3,0.5,0.44680851063829785,0.47191011235955055,0.8659578335150854,0.497931952860789
top20_full,1,XGBoost,smote,0.35,0.47619047619047616,0.4878048780487805,0.4819277108433735,0.8659578335150854,0.497931952860789
top20_full,1,XGBoost,smote,0.4,0.42857142857142855,0.5294117647058824,0.47368421052631576,0.8659578335150854,0.497931952860789
top20_full,1,XGBoost,smote,0.45,0.40476190476190477,0.53125,0.4594594594594595,0.8659578335150854,0.497931952860789
top20_full,1,XGBoost,smote,0.5,0.35714285714285715,0.5172413793103449,0.4225352112676056,0.8659578335150854,0.497931952860789
top20_full,1,LightGBM,weighted,0.2,0.7857142857142857,0.358695652173913,0.4925373134328358,0.8608687749909124,0.4791502636182968
top20_full,1,LightGBM,weighted,0.25,0.7619047619047619,0.3764705882352941,0.5039370078740157,0.8608687749909124,0.4791502636182968
top20_full,1,LightGBM,weighted,0.3,0.7142857142857143,0.375,0.4918032786885246,0.8608687749909124,0.4791502636182968
top20_full,1,LightGBM,weighted,0.35,0.6428571428571429,0.39705882352941174,0.4909090909090909,0.8608687749909124,0.4791502636182968
top20_full,1,LightGBM,weighted,0.4,0.6190476190476191,0.40625,0.49056603773584906,0.8608687749909124,0.4791502636182968
top20_full,1,LightGBM,weighted,0.45,0.5714285714285714,0.41379310344827586,0.48,0.8608687749909124,0.4791502636182968
top20_full,1,LightGBM,weighted,0.5,0.5476190476190477,0.42592592592592593,0.4791666666666667,0.8608687749909124,0.4791502636182968
top20_full,1,LightGBM,smote,0.2,0.7142857142857143,0.410958904109589,0.5217391304347826,0.8724100327153762,0.5056471893923891
top20_full,1,LightGBM,smote,0.25,0.6666666666666666,0.4444444444444444,0.5333333333333333,0.8724100327153762,0.5056471893923891
top20_full,1,LightGBM,smote,0.3,0.6428571428571429,0.47368421052631576,0.5454545454545454,0.8724100327153762,0.5056471893923891
top20_full,1,LightGBM,smote,0.35,0.5,0.4772727272727273,0.4883720930232558,0.8724100327153762,0.5056471893923891
top20_full,1,LightGBM,smote,0.4,0.4523809523809524,0.475,0.4634146341463415,0.8724100327153762,0.5056471893923891
top20_full,1,LightGBM,smote,0.45,0.42857142857142855,0.46153846153846156,0.4444444444444444,0.8724100327153762,0.5056471893923891
top20_full,1,LightGBM,smote,0.5,0.40476190476190477,0.4857142857142857,0.44155844155844154,0.8724100327153762,0.5056471893923891
top20_full,2,Logistic,weighted,0.2,0.9761904761904762,0.271523178807947,0.42487046632124353,0.8804071246819338,0.5748232708545197
top20_full,2,Logistic,weighted,0.25,0.9047619047619048,0.2878787878787879,0.4367816091954023,0.8804071246819338,0.5748232708545197
top20_full,2,Logistic,weighted,0.3,0.8809523809523809,0.29838709677419356,0.4457831325301205,0.8804071246819338,0.5748232708545197
top20_full,2,Logistic,weighted,0.35,0.8809523809523809,0.3333333333333333,0.48366013071895425,0.8804071246819338,0.5748232708545197
top20_full,2,Logistic,weighted,0.4,0.8571428571428571,0.34615384615384615,0.4931506849315068,0.8804071246819338,0.5748232708545197
top20_full,2,Logistic,weighted,0.45,0.8571428571428571,0.35294117647058826,0.5,0.8804071246819338,0.5748232708545197
top20_full,2,Logistic,weighted,0.5,0.8333333333333334,0.38461538461538464,0.5263157894736842,0.8804071246819338,0.5748232708545197
top20_full,2,Logistic,smote,0.2,0.9761904761904762,0.3037037037037037,0.4632768361581921,0.8967648127953471,0.6070039133958444
top20_full,2,Logistic,smote,0.25,0.9523809523809523,0.31746031746031744,0.47619047619047616,0.8967648127953471,0.6070039133958444
top20_full,2,Logistic,smote,0.3,0.9047619047619048,0.3140495867768595,0.4662576687116564,0.8967648127953471,0.6070039133958444
top20_full,2,Logistic,smote,0.35,0.8809523809523809,0.3217391304347826,0.4713375796178344,0.8967648127953471,0.6070039133958444
top20_full,2,Logistic,smote,0.4,0.8809523809523809,0.3523809523809524,0.5034013605442177,0.8967648127953471,0.6070039133958444
top20_full,2,Logistic,smote,0.45,0.8333333333333334,0.3645833333333333,0.5072463768115942,0.8967648127953471,0.6070039133958444
top20_full,2,Logistic,smote,0.5,0.8333333333333334,0.3723404255319149,0.5147058823529411,0.8967648127953471,0.6070039133958444
top20_full,2,Tree,weighted,0.2,0.9047619047619048,0.24836601307189543,0.38974358974358975,0.8549163940385314,0.5225861955856564
top20_full,2,Tree,weighted,0.25,0.9047619047619048,0.24836601307189543,0.38974358974358975,0.8549163940385314,0.5225861955856564
top20_full,2,Tree,weighted,0.3,0.9047619047619048,0.24836601307189543,0.38974358974358975,0.8549163940385314,0.5225861955856564
top20_full,2,Tree,weighted,0.35,0.8809523809523809,0.25517241379310346,0.39572192513368987,0.8549163940385314,0.5225861955856564
top20_full,2,Tree,weighted,0.4,0.8333333333333334,0.33653846153846156,0.4794520547945205,0.8549163940385314,0.5225861955856564
top20_full,2,Tree,weighted,0.45,0.8333333333333334,0.33653846153846156,0.4794520547945205,0.8549163940385314,0.5225861955856564
top20_full,2,Tree,weighted,0.5,0.7619047619047619,0.3404255319148936,0.47058823529411764,0.8549163940385314,0.5225861955856564
top20_full,2,Tree,smote,0.2,0.6190476190476191,0.32098765432098764,0.42276422764227645,0.7744002181025083,0.3661844523320493
top20_full,2,Tree,smote,0.25,0.5714285714285714,0.3076923076923077,0.4,0.7744002181025083,0.3661844523320493
top20_full,2,Tree,smote,0.3,0.5714285714285714,0.3076923076923077,0.4,0.7744002181025083,0.3661844523320493
top20_full,2,Tree,smote,0.35,0.5714285714285714,0.3076923076923077,0.4,0.7744002181025083,0.3661844523320493
top20_full,2,Tree,smote,0.4,0.5238095238095238,0.3283582089552239,0.4036697247706422,0.7744002181025083,0.3661844523320493
top20_full,2,Tree,smote,0.45,0.5238095238095238,0.3283582089552239,0.4036697247706422,0.7744002181025083,0.3661844523320493
top20_full,2,Tree,smote,0.5,0.5,0.328125,0.39622641509433965,0.7744002181025083,0.3661844523320493
top20_full,2,RandomForest,weighted,0.2,0.9761904761904762,0.22043010752688172,0.35964912280701755,0.8747728098873137,0.4997883887330759
top20_full,2,RandomForest,weighted,0.25,0.9523809523809523,0.2484472049689441,0.39408866995073893,0.8747728098873137,0.4997883887330759
top20_full,2,RandomForest,weighted,0.3,0.9285714285714286,0.2746478873239437,0.42391304347826086,0.8747728098873137,0.4997883887330759
top20_full,2,RandomForest,weighted,0.35,0.9047619047619048,0.3114754098360656,0.4634146341463415,0.8747728098873137,0.4997883887330759
top20_full,2,RandomForest,weighted,0.4,0.8333333333333334,0.33653846153846156,0.4794520547945205,0.8747728098873137,0.4997883887330759
top20_full,2,RandomForest,weighted,0.45,0.7619047619047619,0.3595505617977528,0.48854961832061067,0.8747728098873137,0.4997883887330759
top20_full,2,RandomForest,weighted,0.5,0.7619047619047619,0.4266666666666667,0.5470085470085471,0.8747728098873137,0.4997883887330759
top20_full,2,RandomForest,smote,0.2,0.9761904761904762,0.25625,0.40594059405940597,0.8620501635768811,0.4419440103148211
top20_full,2,RandomForest,smote,0.25,0.9047619047619048,0.27941176470588236,0.42696629213483145,0.8620501635768811,0.4419440103148211
top20_full,2,RandomForest,smote,0.3,0.8095238095238095,0.29310344827586204,0.43037974683544306,0.8620501635768811,0.4419440103148211
top20_full,2,RandomForest,smote,0.35,0.8095238095238095,0.3300970873786408,0.4689655172413793,0.8620501635768811,0.4419440103148211
top20_full,2,RandomForest,smote,0.4,0.8095238095238095,0.38636363636363635,0.5230769230769231,0.8620501635768811,0.4419440103148211
top20_full,2,RandomForest,smote,0.45,0.7380952380952381,0.4246575342465753,0.5391304347826087,0.8620501635768811,0.4419440103148211
top20_full,2,RandomForest,smote,0.5,0.5952380952380952,0.44642857142857145,0.5102040816326531,0.8620501635768811,0.4419440103148211
top20_full,2,XGBoost,weighted,0.2,0.8095238095238095,0.43037974683544306,0.5619834710743802,0.9018538713195202,0.5941285762632186
top20_full,2,XGBoost,weighted,0.25,0.7857142857142857,0.4647887323943662,0.584070796460177,0.9018538713195202,0.5941285762632186
top20_full,2,XGBoost,weighted,0.3,0.7380952380952381,0.484375,0.5849056603773585,0.9018538713195202,0.5941285762632186
top20_full,2,XGBoost,weighted,0.35,0.7142857142857143,0.5263157894736842,0.6060606060606061,0.9018538713195202,0.5941285762632186
top20_full,2,XGBoost,weighted,0.4,0.6428571428571429,0.5294117647058824,0.5806451612903226,0.9018538713195202,0.5941285762632186
top20_full,2,XGBoost,weighted,0.45,0.5952380952380952,0.5208333333333334,0.5555555555555556,0.9018538713195202,0.5941285762632186
top20_full,2,XGBoost,weighted,0.5,0.5714285714285714,0.6,0.5853658536585366,0.9018538713195202,0.5941285762632186
top20_full,2,XGBoost,smote,0.2,0.7619047619047619,0.5517241379310345,0.64,0.9066703017084696,0.6123268078646256
top20_full,2,XGBoost,smote,0.25,0.6904761904761905,0.5918367346938775,0.6373626373626373,0.9066703017084696,0.6123268078646256
top20_full,2,XGBoost,smote,0.3,0.5952380952380952,0.6410256410256411,0.6172839506172839,0.9066703017084696,0.6123268078646256
top20_full,2,XGBoost,smote,0.35,0.5,0.7,0.5833333333333334,0.9066703017084696,0.6123268078646256
top20_full,2,XGBoost,smote,0.4,0.47619047619047616,0.7142857142857143,0.5714285714285714,0.9066703017084696,0.6123268078646256
top20_full,2,XGBoost,smote,0.45,0.42857142857142855,0.6923076923076923,0.5294117647058824,0.9066703017084696,0.6123268078646256
top20_full,2,XGBoost,smote,0.5,0.40476190476190477,0.7083333333333334,0.5151515151515151,0.9066703017084696,0.6123268078646256
